exchange|confidence_score|al_symbol|sh_symbol|primary_listing|name|sic_sector|figi|scalemarketcap|tradable|sic_description|earnings_announcement|type|symbol|composite_symbol|cik|margin_requirement_long|cusips|share_class_figi|currency|weighted_shares_outstanding|scalerevenue|halt_reason|homepage_url|isin|lot|fama_sector|short_sale_restricted|margin_requirement_short|sic_code|description|industry|sic_industry|status|location|sector|shortable|easy_to_borrow|country|share_class_shares_outstanding|locale|fama_industry|maintenance_margin_requirement|branding|composite_figi|marginable|shares_outstanding|market_capital|null_count
XNYS|7.0||UMH-PD|True|UMH Properties Inc|Finance Insurance And Real Estate|BBG00JRYWBV0|||REAL ESTATE INVESTMENT TRUSTS|2025-11-04T21:00:00.000+0000|PRF|UMHpD|UMHpD:US|0000752642||903002509||USD||||https://www.umh.reit||||||6798|UMH Properties Inc together with its subsidiaries is a real estate investment trust. It is engaged in the business of ownership and operation of manufactured home communities - leasing manufactured homesites to residents . The Company also leases manufactured homes to residents and, through its wholly-owned taxable REIT subsidiary, UMH Sales and Finance, Inc. sells and finances the sale of manufactured homes to residents and prospective residents of its communities and for placement on customers' privately-owned land. The company also owns the land, utility connections, streets, lighting, driveways, common area amenities, and other capital improvements. It earns income from lease agreements for their sites and homes, where the company is the lessor.|REIT - Residential|Real Estate Investment Trusts|Normal|3499 ROUTE 9 N, SUITE 3-C, JUNIPER BUSINESS PLAZA, FREEHOLD, NJ, 07728|Real Estate|||USA|10167117.0|us|Trading|||||60125576.0|1380752630.0|19
XNYS|7.0||FHN-PE|False|First Horizon National Corp.|Finance Insurance And Real Estate|BBG00TZR9Z01|||NATIONAL COMMERCIAL BANKS|2025-10-15T12:00:00.000+0000|PRF|FHNpE|FHNpE:US|0000036966||320517402||USD||||https://www.firsthorizon.com||||||6021|First Horizon Corp is the parent company of First Tennessee Bank, a prominent regional bank with about 200 branches around Tennessee. The company's reportable segments are: Commercial, Consumer & Wealth, Wholesale, and Corporate. The majority of its revenue is generated from Commercial, Consumer & Wealth. The Commercial, Consumer & Wealth segment offers financial products and services, including traditional lending and deposit taking, to commercial and consumer clients in the southern USA and other selected markets.|Banks - Regional|National Commercial Banks|Normal|165 MADISON AVENUE, MEMPHIS, TN, 38103|Financial Services|||USA||us|Banking||/Zmlyc3Rob3Jpem9uLmNvbQ/images/2025-04-04_logo.svg|||507725483.0|12540819430.0|19
XNYS|7.0||FHN-PF|False|First Horizon Corporation|Finance Insurance And Real Estate|BBG010JBZKM6|||NATIONAL COMMERCIAL BANKS|2025-10-15T12:00:00.000+0000|PRF|FHNpF|FHNpF:US|0000036966||320517865||USD||||https://www.firsthorizon.com||||||6021|First Horizon Corp is the parent company of First Tennessee Bank, a prominent regional bank with about 200 branches around Tennessee. The company's reportable segments are: Commercial, Consumer & Wealth, Wholesale, and Corporate. The majority of its revenue is generated from Commercial, Consumer & Wealth. The Commercial, Consumer & Wealth segment offers financial products and services, including traditional lending and deposit taking, to commercial and consumer clients in the southern USA and other selected markets.|Banks - Regional|National Commercial Banks|Normal|165 MADISON AVENUE, MEMPHIS, TN, 38103|Financial Services|||USA||us|Banking||/Zmlyc3Rob3Jpem9uLmNvbQ/images/2025-04-04_logo.svg|||507748000.0|9378105560.0|19
XNYS|7.0||CMS-PC|False|CMS Energy Corporation|Transportation Communications Electric Gas And Sanitary Service|BBG011LPWJS0|||ELECTRIC & OTHER SERVICES COMBINED|2025-10-23T12:00:00.000+0000|PRF|CMSpC|CMSpC:US|0000811156||125896837||USD||||https://www.cmsenergy.com||||||4931|CMS Energy is an energy holding company with three principal businesses. Its regulated utility, Consumers Energy, provides regulated natural gas service to 1.8 million customers and electric service to 1.9 million customers in Michigan. NorthStar Clean Energy, formerly CMS Enterprises, is engaged in wholesale power generation, including contracted renewable energy. CMS sold EnerBank in October 2021.|Utilities - Regulated Electric|Electric & Other Services Combined|Normal|ONE ENERGY PLAZA, JACKSON, MI, 49201|Utilities|||USA||us|Utilities||/Y21zZW5lcmd5LmNvbQ/images/2025-04-04_logo.png|||299335000.0|5582597750.0|19
XNYS|7.0||BFS-PD|True|Saul Centers, Inc.|Finance Insurance And Real Estate|BBG00JRWWTZ1|||REAL ESTATE INVESTMENT TRUSTS|2025-11-05T10:59:00.000+0000|PRF|BFSpD|BFSpD:US|0000907254||804395804||USD||||https://www.saulcenters.com|US8043958045|||||6798|Saul Centers Inc is a self-managed real estate investment trust which invests in, operates and develops retail and commercial properties. The company's portfolio includes community and neighbourhood shopping centres, office properties, and mixed-use properties. Properties are located in the Washington, D.C. and Batlimore metropolitan areas. Saul Centers operates through two business segments: shopping centers, which contribute the maximum portion of total revenue; and mixed-use properties. Maximum tenants include grocery stores, discount department stores, and drug stores.|REIT - Retail|Real Estate Investment Trusts|Normal|7501 WISCONSIN AVENUE, SUITE 1500, BETHESDA, MD, 20814|Real Estate|||USA||us|Trading|||||37060541.0|833863005.0|19
XNYS|7.0||T-PA|False|AT&T, Inc.|Transportation Communications Electric Gas And Sanitary Service|BBG00R1V2VQ1|||TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE)|2025-10-16T12:00:00.000+0000|PRF|TpA|TpA:US|0000732717||00206R508||USD||||https://www.att.com||||||4813|The wireless business contributes nearly 70% of AT&T's revenue. The company is the third-largest US wireless carrier, connecting 73 million postpaid and 17 million prepaid phone customers. Fixed-line enterprise services, which account for about 14% of revenue, include internet access, private networking, security, voice, and wholesale network capacity. Residential fixed-line services, about 12% of revenue, primarily consist of broadband internet access, serving 14 million customers. AT&T also has a sizable presence in Mexico, with 24 million customers, but this business only accounts for 3% of revenue. The company recently sold its 70% equity stake in satellite television provider DirecTV to its partner, private equity firm TPG.|Telecom Services|Telephone Communications (No Radiotelephone)|Normal|208 S. AKARD ST, DALLAS, TX, 75202|Communication Services|||USA||us|Communication||/YXR0LmNvbQ/images/2025-04-04_logo.svg|||7150390000.0|148871119800.0|19
XNYS|7.0||DBRG-PJ|False|DigitalBridge Group Inc|Finance Insurance And Real Estate|BBG00HPSFZ72|||INVESTMENT ADVICE|2025-10-30T12:30:00.000+0000|PRF|DBRGpJ|DBRGpJ:US|0001679688||25401T306 19626G504 19625W864||USD||||https://www.digitalbridge.com||||||6282|DigitalBridge Group Inc is a developer of alternative asset manager dedicated to investing in digital infrastructure. The company's platform invests in and operates businesses across the digital ecosystem, including cell towers, data centres, fiber, small cells, and edge infrastructure, to provide clients with funds for digital infrastructure real estate infrastructure.|Real Estate Services|Real Estate Investment Trusts|Normal|750 PARK OF COMMERCE DRIVE, SUITE 210, BOCA RATON, FL, 33487|Real Estate|||USA||us|Trading||/ZGlnaXRhbGJyaWRnZS5jb20/images/2025-04-04_logo.png|||94346472.0|4006746212.0|19
XNYS|7.0||SB-PD|True|Safe Bulkers, Inc|Transportation Communications Electric Gas And Sanitary Service|BBG006Q0HCX6||||2025-11-12T12:00:00.000+0000|PRF|SBpD|SBpD:US|0001434754||Y7388L137||USD||||https://www.safebulkers.com||||||4412.0|Safe Bulkers Inc is an international provider of marine drybulk transportation services, transporting bulk cargoes, particularly coal, grain and iron ore, along international shipping routes for consumers of marine drybulk transportation services. The company employs its vessels on both period time charters and spot time charters, according to the assessment of market conditions, with consumers of marine drybulk transportation services.|Marine Shipping|Deep Sea Foreign Transportation Of Freight|Deficient|Monaco|Industrials|||USA|3195050.0|us|Transportation||/c2FmZWJ1bGtlcnMuY29t/images/2025-04-04_logo.png|||17033526.0|2644235296.0|19
XNYS|7.0||ATH-PD|False|Athene Holding Ltd|Finance Insurance And Real Estate|BBG00YJ87X43|||LIFE INSURANCE|2025-08-27T12:00:00.000+0000|PRF|ATHpD|ATHpD:US|0001527469||04686J408||USD||||https://www.athene.com||||||6311|Athene Holding Ltd is a retirement services company. It issues, reinsures, and acquires retirement savings products designed for the increasing number of individuals and institutions seeking to fund retirement needs. The company operates in the business segment of marketing annuity products, fixed rate and fixed indexed annuities. The entity has business operations in the United States which generates the majority of the revenue, and other countries.|Insurance - Diversified|Life Insurance|Normal|7700 MILLS CIVIC PARKWAY, WEST DES MOINES, IA, 50266|Financial Services|||USA||us|Insurance||/YXRoZW5lLmNvbQ/images/2025-04-04_logo.svg|||203800000.0|3645982000.0|19
XNYS|7.0||COF-PK|False|Capital One Financial Corp.|Finance Insurance And Real Estate|BBG00X8S90V3|||NATIONAL COMMERCIAL BANKS|2025-10-23T12:00:00.000+0000|PRF|COFpK|COFpK:US|0000927628||14040H774||USD||||https://www.capitalone.com||||||6021|Capital One is a diversified financial services holding company headquartered in McLean, Virginia. Originally a spinoff of Signet Financial's credit card division in 1994, the company is now primarily involved in credit card lending, auto loans, and commercial lending. Following the acquisition of Discover in 2025, the firm also has a modest personal loan business, though credit card lending still provides the majority of the bank's revenue.|Credit Services|National Commercial Banks|Normal|1680 CAPITAL ONE DRIVE, MCLEAN, VA, 22102|Financial Services|||USA||us|Banking||/Y2FwaXRhbG9uZS5jb20/images/2025-04-04_logo.svg|||7569889620.0|138301883357.0|19
XNYS|7.0||BOH-PA|False|Bank of Hawaii Corp.|Finance Insurance And Real Estate|BBG011C7F1F2|||STATE COMMERCIAL BANKS|2025-10-27T12:00:00.000+0000|PRF|BOHpA|BOHpA:US|0000046195||062545207||USD||||https://www.boh.com||||||6022|Bank of Hawaii Corp provides a broad range of financial products and services predominantly to customers in Hawaii, Guam, and other Pacific Islands. The Bank's subsidiaries are engaged in equipment leasing, securities brokerage, investment advisory services, and providing credit insurance. It is organized into three business segments for management reporting purposes: Consumer Banking, Commercial Banking, and Treasury and Other. Majority of the revenue is generated from Consumer Banking segment which offers a broad range of financial products and services, including loan, deposit and insurance products; private banking and international client banking services; trust services; investment management; and institutional investment advisory services.|Banks - Regional|State Commercial Banks|Normal|130 MERCHANT STREET, HONOLULU, HI, 96813|Financial Services|||USA||us|Banking||/Ym9oLmNvbQ/images/2025-04-04_logo.svg|||39767500.0|672866100.0|19
XNYS|7.0||DBRG-PH|False|DigitalBridge Group Inc|Finance Insurance And Real Estate|BBG00FQSLDQ6|||INVESTMENT ADVICE|2025-10-30T12:30:00.000+0000|PRF|DBRGpH|DBRGpH:US|0001679688||19625W880 19626G702 25401T504||USD||||https://www.digitalbridge.com||||||6282|DigitalBridge Group Inc is a developer of alternative asset manager dedicated to investing in digital infrastructure. The company's platform invests in and operates businesses across the digital ecosystem, including cell towers, data centres, fiber, small cells, and edge infrastructure, to provide clients with funds for digital infrastructure real estate infrastructure.|Real Estate Services|Real Estate Investment Trusts|Normal|750 PARK OF COMMERCE DRIVE, SUITE 210, BOCA RATON, FL, 33487|Real Estate|||USA||us|Trading||/ZGlnaXRhbGJyaWRnZS5jb20/images/2025-04-04_logo.png|||94261475.0|4035867840.0|19
XNYS|7.0||USB-PQ|False|U.S. Bancorp.|Finance Insurance And Real Estate|BBG00XY8NS87|||NATIONAL COMMERCIAL BANKS|2025-10-16T10:45:00.000+0000|PRF|USBpQ|USBpQ:US|0000036104||902973734||USD||||https://www.usbank.com||||||6021|With assets of around $685 billion, U.S. Bancorp is one of the largest regional banks in the US with its footprint in 26 states. The bank's branch network is mostly in Midwestern and Western markets. U.S. Bancorp has a comprehensive product set, with offerings in retail and commercial banking, credit cards, mortgages, payment services, trust, and wealth services.|Banks - Regional|National Commercial Banks|Normal|U.S. BANCORP, 800 NICOLLET MALL, MINNEAPOLIS, MN, 55402-7020|Financial Services|||USA||us|Banking||/dXNiYW5rLmNvbQ/images/2025-04-04_logo.svg|||1556190000.0|24650049600.0|19
XNYS|7.0||USB-PR|False|U.S. Bancorp.|Finance Insurance And Real Estate|BBG00Z1J3LT8|||NATIONAL COMMERCIAL BANKS|2025-07-17T13:30:00.000+0000|PRF|USBpR|USBpR:US|0000036104||902973718||USD||||https://www.usbank.com||||||6021|US Bancorp operates as a financial holding and a bank holding company. The company's services include lending and depository services, cash management, capital markets, and trust and investment management services. It also offers ATM processing service.|Banks - Regional|National Commercial Banks|Normal|U.S. BANCORP, 800 NICOLLET MALL, MINNEAPOLIS, MN, 55402-7020|Financial Services|||USA||us|Banking||/dXNiYW5rLmNvbQ/images/2025-04-04_logo.svg|||1559487523.0|26277364763.0|19
XNYS|7.0||OAK-PA|True|Oaktree Capital Group LLC|Finance Insurance And Real Estate|BBG00KWXG946|||INVESTMENT ADVICE|2025-08-12T20:00:00.000+0000|PRF|OAKpA|OAKpA:US|0001403528||674001300||USD||||https://www.brookfieldoaktreeholdings.com||||||6282|Brookfield Oaktree Holdings LLC is an alternative asset manager involved in investing in credit, equity, and real estate.|Asset Management|Investment Advice|Normal|333 SOUTH GRAND AVENUE, 28TH FLOOR, LOS ANGELES, CA, 90071|Financial Services|||USA|118832320.0|us|Trading|||||118832320.0|2595773198.0|19
