Symbol,Reserved1,PrimaryListingMarketParticipantID,PrimaryListingMarketPreviousClosingPrice,ConsolidatedClosingPrice,RoundLotSize,Reserved2,LULDTier,LULDLeverageRatio,Test,IPO,FinancialStatusIndicator,ShortSaleRestrictionIndicator,HaltReason,InstrumentType,Reserved3,Reserved4,Reserved5
KAR,,N,29.1,29.1,100,,2,1,0,0,0, , ,0,,,
KARS,,P,26.72,26.72,100,,2,1,0,0,0, , ,0,,,
KAUG,,Z,25.6237,25.6237,100,,2,1,0,0,0, , ,0,,,
KBA,,P,27.78,27.78,100,,1,1,0,0,0, , ,0,,,
KBDC,,N,15.02,15.02,100,,2,1,0,0,0, , ,0,,,
KBE,,P,61.28,61.28,100,,1,1,0,0,0, , ,0,,,
KBH,,N,63.32,63.32,100,,2,1,0,0,0, , ,0,,,
KB,,N,78.19,78.19,100,,2,1,0,0,0, , ,0,,,
KBR,,N,51.61,51.61,100,,1,1,0,0,0, , ,0,,,
KBUF,,P,32.1283,32.1283,100,,2,1,0,0,0, , ,0,,,
KCAI,,P,34.985,34.985,100,,2,1,0,0,0, , ,0,,,
KCCA,,P,15.97,15.97,100,,2,1,0,0,0, , ,0,,,
KCE,,P,156.43,156.43,100,,1,1,0,0,0, , ,0,,,
KCSH,,P,25.07847,25.07847,100,,2,1,0,0,0, , ,0,,,
KDEC,,Z,25.146,25.146,100,,2,1,0,0,0, , ,0,,,
KDEF,,P,41.35,41.35,100,,2,1,0,0,0, , ,0,,,
KD,,N,31.53,31.53,100,,1,1,0,0,0, , ,0,,,
KDRN,,P,23.3556,23.3556,100,,2,1,0,0,0, , ,0,,,
KEMQ,,P,23.385,23.385,100,,2,1,0,0,0, , ,0,,,
KEMX,,P,32.807,32.807,100,,2,1,0,0,0, , ,0,,,
KEN,,N,45.28,45.28,100,,2,1,0,0,0, , ,0,,,
KEP,,N,13.39,13.39,100,,2,1,0,0,0, , ,0,,,
KEUA,,P,24.0526,24.0526,100,,2,1,0,0,0, , ,0,,,
KEX,,N,98.27,98.27,100,,1,1,0,0,0, , ,0,,,
KEY,,N,19.39,19.39,100,,1,1,0,0,0, , ,0,,,
KEYpI,,N,25.025,25.025,100,,2,1,0,0,0, , ,0,,,
KEYpJ,,N,22.6804,22.6804,100,,2,1,0,0,0, , ,0,,,
KEYpK,,N,22.82,22.82,100,,2,1,0,0,0, , ,0,,,
KEYpL,,N,25,25,100,,2,1,0,0,0, , ,0,,,
KEYS,,N,165.02,165.02,100,,1,1,0,0,0, , ,0,,,
KFEB,,Z,26.2299,26.2299,100,,2,1,0,0,0, , ,0,,,
KF,,N,27.6,27.6,100,,2,1,0,0,0, , ,0,,,
KFRC,,N,32.66,32.66,100,,2,1,0,0,0, , ,0,,,
KFS,,N,14.17,14.17,100,,2,1,0,0,0, , ,0,,,
KFY,,N,75.09,75.09,100,,2,1,0,0,0, , ,0,,,
KGC,,N,20.21,20.21,100,,2,1,0,0,0, , ,0,,,
KGLD,,Z,25.35,25.35,100,,2,1,0,0,0, , ,0,,,
KGRN,,P,28.32,28.32,100,,2,1,0,0,0, , ,0,,,
KGS,,N,35.31,35.31,100,,2,1,0,0,0, , ,0,,,
KHPI,,Z,25.65,25.65,100,,2,1,0,0,0, , ,0,,,
KHYB,,P,24.234,24.234,100,,2,1,0,0,0, , ,0,,,
KIE,,P,59.06,59.06,100,,1,1,0,0,0, , ,0,,,
KIM,,N,22.38,22.38,100,,1,1,0,0,0, , ,0,,,
KIMpL,,N,21.15,21.15,100,,2,1,0,0,0, , ,0,,,
KIMpM,,N,21.65,21.65,100,,2,1,0,0,0, , ,0,,,
KIMpN,,N,59.63,59.63,100,,2,1,0,0,0, , ,0,,,
KIO,,N,12.48,12.48,100,,2,1,0,0,0, , ,0,,,
KJAN,,Z,39.6,39.6,100,,2,1,0,0,0, , ,0,,,
KJUL,,Z,30.515,30.515,100,,2,1,0,0,0, , ,0,,,
KJUN,,Z,26.948,26.948,100,,2,1,0,0,0, , ,0,,,
KKR,,N,140.47,140.47,100,,1,1,0,0,0, , ,0,,,
KKRpD,,N,55.23,55.23,100,,2,1,0,0,0, , ,0,,,
KKRS,,N,18.48,18.48,100,,2,1,0,0,0, , ,0,,,
KKRT,,N,25.58,25.58,100,,2,1,0,0,0, , ,0,,,
KLC,,N,7.2,7.2,100,,2,1,0,0,0, , ,0,,,
KLG,,N,23.02,23.02,100,,2,1,0,0,0, , ,0,,,
KLIP,,P,32.349685,32.349685,100,,2,1,0,0,0, , ,0,,,
KLMN,,P,26.5728,26.5728,100,,1,1,0,0,0, , ,0,,,
KLMT,,P,29.5019,29.5019,100,,1,1,0,0,0, , ,0,,,
KLXY,,P,25.4088,25.4088,100,,2,1,0,0,0, , ,0,,,
KMAR,,Z,27.3199,27.3199,100,,2,1,0,0,0, , ,0,,,
KMAY,,Z,27.2597,27.2597,100,,2,1,0,0,0, , ,0,,,
KMID,,P,24.9702,24.9702,100,,2,1,0,0,0, , ,0,,,
KMI,,N,26.83,26.83,100,,1,1,0,0,0, , ,0,,,
KMLM,,P,26.83,26.83,100,,1,1,0,0,0, , ,0,,,
KMPB,,N,24,24,100,,2,1,0,0,0, , ,0,,,
KMPR,,N,53.55,53.55,100,,1,1,0,0,0, , ,0,,,
KMT,,N,21.6,21.6,100,,2,1,0,0,0, , ,0,,,
KMX,,N,62.07,62.07,100,,1,1,0,0,0, , ,0,,,
K,,N,79.76,79.76,100,,1,1,0,0,0, , ,0,,,
KNCT,,P,119.1584,119.1584,100,,2,1,0,0,0, , ,0,,,
KNF,,N,82.76,82.76,100,,2,1,0,0,0, , ,0,,,
KNG,,Z,50.36,50.36,100,,1,1,0,0,0, , ,0,,,
KN,,N,21.59,21.59,100,,2,1,0,0,0, , ,0,,,
KNO,,P,50.4066,50.4066,100,,2,1,0,0,0, , ,0,,,
KNOP,,N,7.54,7.54,100,,2,1,0,0,0, , ,0,,,
KNOV,,Z,26.98,26.98,100,,2,1,0,0,0, , ,0,,,
KNOW,,Z,11.2748,11.2748,100,,2,1,0,0,0, , ,0,,,
KNRG,,P,25.7656,25.7656,100,,2,1,0,0,0, , ,0,,,
KNSL,,N,455.08,455.08,100,,1,1,0,0,0, , ,0,,,
KNTK,,N,41.89,41.89,100,,2,1,0,0,0, , ,0,,,
KNX,,N,44.23,44.23,100,,1,1,0,0,0, , ,0,,,
KOCT,,Z,32.2238,32.2238,100,,2,1,0,0,0, , ,0,,,
KODK,,N,5.86,5.86,100,,2,1,0,0,0, , ,0,,,
KOF,,N,86.78,86.78,100,,2,1,0,0,0, , ,0,,,
KOKU,,P,113.8279,113.8279,100,,2,1,0,0,0, , ,0,,,
KOLD,,P,38.4,38.4,100,,2,2,0,0,0, , ,0,,,
KOMP,,P,58.45,58.45,100,,1,1,0,0,0, , ,0,,,
KO,,N,68.83,68.83,100,,1,1,0,0,0, , ,0,,,
KONG,,P,30.3422,30.3422,100,,2,1,0,0,0, , ,0,,,
KOOL,,P,12.3752,12.3752,100,,2,1,0,0,0, , ,0,,,
KOP,,N,29.23,29.23,100,,2,1,0,0,0, , ,0,,,
KORE,,N,2.38,2.38,100,,2,1,0,0,2, , ,0,,,
KORP,,P,47.16,47.16,100,,1,1,0,0,0, , ,0,,,
KORU,,P,79.89,79.89,100,,2,3,0,0,0, , ,0,,,
KOS,,N,1.83,1.83,100,,2,1,0,0,0, , ,0,,,
KPRO,,P,29.3735,29.3735,100,,2,1,0,0,0, , ,0,,,
KRBN,,P,30.83,30.83,100,,2,1,0,0,0, , ,0,,,
KRC,,N,41.15,41.15,100,,1,1,0,0,0, , ,0,,,
KREF,,N,9.46,9.46,100,,2,1,0,0,0, , ,0,,,
KREFpA,,N,20.38,20.38,100,,2,1,0,0,0, , ,0,,,
KRE,,P,65.75,65.75,100,,1,1,0,0,0, , ,0,,,
KRG,,N,22.7,22.7,100,,2,1,0,0,0, , ,0,,,
KRMN,,N,54.65,54.65,100,,1,1,0,0,0, , ,0,,,
KR,,N,67.98,67.98,100,,1,1,0,0,0, , ,0,,,
KRO,,N,6.24,6.24,100,,2,1,0,0,0, , ,0,,,
KRP,,N,13.97,13.97,100,,2,1,0,0,0, , ,0,,,
KSA,,P,37.68,37.68,100,,1,1,0,0,0, , ,0,,,
KSEP,,Z,26.989,26.989,100,,2,1,0,0,0, , ,0,,,
KSPY,,P,27.617,27.617,100,,2,1,0,0,0, , ,0,,,
KSS,,N,16.17,16.17,100,,2,1,0,0,0, , ,0,,,
KSTR,,P,17.52,17.52,100,,2,1,0,0,0, , ,0,,,
KTB,,N,77.96,77.96,100,,2,1,0,0,0, , ,0,,,
KTEC,,P,16.94,16.94,100,,2,1,0,0,0, , ,0,,,
KTF,,N,8.705,8.705,100,,2,1,0,0,0, , ,0,,,
KTH,,N,28.74,28.74,100,,2,1,0,0,0, , ,0,,,
KT,,N,20.19,20.19,100,,2,1,0,0,0, , ,0,,,
KTN,,N,26.0589,26.0589,100,,2,1,0,0,0, , ,0,,,
KUKE,,N,1.67,1.67,100,,2,1,0,0,0, , ,0,,,
KULR,,A,4.74,4.74,100,,2,1,0,0,0, , ,0,,,
KURE,,P,19.82,19.82,100,,2,1,0,0,0, , ,0,,,
KVLE,,P,27.2305,27.2305,100,,2,1,0,0,0, , ,0,,,
KVUE,,N,20.75,20.75,100,,1,1,0,0,0, , ,0,,,
KVYO,,N,32.08,32.08,100,,2,1,0,0,0, , ,0,,,
KWEB,,P,37.47,37.47,100,,1,1,0,0,0, , ,0,,,
KW,,N,8.68,8.68,100,,2,1,0,0,0, , ,0,,,
KWR,,N,144.79,144.79,100,,2,1,0,0,0, , ,0,,,
KWT,,Z,38.6498,38.6498,100,,2,1,0,0,0, , ,0,,,
KXI,,P,65.55,65.55,100,,1,1,0,0,0, , ,0,,,
KYN,,N,12.36,12.36,100,,2,1,0,0,0, , ,0,,,
LABD,,P,5.66,5.66,100,,2,3,0,0,0, , ,0,,,
LABU,,P,70.31,70.31,100,,2,3,0,0,0, , ,0,,,
LABX,,Z,24.4214,24.4214,100,,2,2,0,0,0, , ,0,,,
LAC,,N,2.98,2.98,100,,2,1,0,0,0, , ,0,,,
LAD,,N,339.98,339.98,100,,1,1,0,0,0, , ,0,,,
LADR,,N,11.5,11.5,100,,2,1,0,0,0, , ,0,,,
LALT,,P,22.126,22.126,100,,2,1,0,0,0, , ,0,,,
LANV,,N,2.02,2.02,100,,2,1,0,0,0, , ,0,,,
LANV.WS,,N,0.0179,0.0179,100,,0,1,0,0,0, , ,0,,,
LAPR,,Z,25.25,25.25,100,,2,1,0,0,0, , ,0,,,
LAR,,N,3.23,3.23,100,,2,1,0,0,0, , ,0,,,
LAW,,N,5.15,5.15,100,,2,1,0,0,0, , ,0,,,
LAZ,,N,57.7,57.7,100,,1,1,0,0,0, , ,0,,,
LBAY,,P,25.5836,25.5836,100,,2,1,0,0,0, , ,0,,,
LB,,N,51.85,51.85,100,,2,1,0,0,0, , ,0,,,
LBO,,Z,31.5689,31.5689,100,,2,1,0,0,0, , ,0,,,
LBRT,,N,11.28,11.28,100,,2,1,0,0,0, , ,0,,,
LCAP,,Z,27.9233,27.9233,100,,2,1,0,0,0, , ,0,,,
LCF,,Z,40.4428,40.4428,100,,2,1,0,0,0, , ,0,,,
LCG,,P,32.5481,32.5481,100,,2,1,0,0,0, , ,0,,,
LCII,,N,107.98,107.98,100,,2,1,0,0,0, , ,0,,,
LCLG,,P,59.6906,59.6906,100,,2,1,0,0,0, , ,0,,,
LC,,N,16.81,16.81,100,,2,1,0,0,0, , ,0,,,
LCOW,,Z,22.6549,22.6549,100,,2,1,0,0,0, , ,0,,,
LCR,,P,36.961,36.961,100,,2,1,0,0,0, , ,0,,,
LCTD,,P,52.1625,52.1625,100,,2,1,0,0,0, , ,0,,,
LCTU,,P,70.574,70.574,100,,1,1,0,0,0, , ,0,,,
LCTX,,A,1.22,1.22,100,,2,1,0,0,0, , ,0,,,
LDDR,,Z,86.1154,86.1154,100,,2,1,0,0,0, , ,0,,,
LDI,,N,2.1,2.1,100,,2,1,0,0,0, , ,0,,,
LDOS,,N,183.39,183.39,100,,1,1,0,0,0, , ,0,,,
LDP,,N,21.314,21.314,100,,2,1,0,0,0, , ,0,,,
LDRC,,P,25.3249,25.3249,100,,2,1,0,0,0, , ,0,,,
LDRH,,P,25.1257,25.1257,100,,2,1,0,0,0, , ,0,,,
LDRI,,P,25.6916,25.6916,100,,2,1,0,0,0, , ,0,,,
LDRT,,P,25.315,25.315,100,,2,1,0,0,0, , ,0,,,
LDUR,,P,96.18,96.18,100,,1,1,0,0,0, , ,0,,,
LEAD,,Z,74.7596,74.7596,100,,2,1,0,0,0, , ,0,,,
LEA,,N,110.04,110.04,100,,1,1,0,0,0, , ,0,,,
LEG,,N,9.73,9.73,100,,2,1,0,0,0, , ,0,,,
LEGT,,A,10.725,10.725,100,,2,1,0,0,0, , ,0,,,
LEGT.U,,A,10.81,10.81,100,,2,1,0,0,0, , ,0,,,
LEGT.WS,,A,0.31,0.31,100,,0,1,0,0,0, , ,0,,,
LEMB,,P,40.67,40.67,100,,1,1,0,0,0, , ,0,,,
LEN.B,,N,127.6,127.6,100,,1,1,0,0,0, , ,0,,,
LEN,,N,133.33,133.33,100,,1,1,0,0,0, , ,0,,,
LENS,,Z,29.7908,29.7908,100,,2,1,0,0,0, , ,0,,,
LEO,,N,5.88,5.88,100,,2,1,0,0,0, , ,0,,,
LEU,,A,198.29,198.29,100,,2,1,0,0,0, , ,0,,,
LEVI,,N,22.16,22.16,100,,2,1,0,0,0, , ,0,,,
LFAE,,Z,117.3555,117.3555,100,,2,1,0,0,0, , ,0,,,
LFAF,,Z,122.0844,122.0844,100,,2,1,0,0,0, , ,0,,,
LFAI,,Z,126.6603,126.6603,100,,2,1,0,0,0, , ,0,,,
LFAJ,,Z,131.0598,131.0598,100,,2,1,0,0,0, , ,0,,,
LFAK,,Z,135.1583,135.1583,100,,2,1,0,0,0, , ,0,,,
LFAL,,Z,139.1544,139.1544,100,,2,1,0,0,0, , ,0,,,
LFAN,,Z,142.94,142.94,100,,2,1,0,0,0, , ,0,,,
LFAO,,Z,146.5648,146.5648,100,,2,1,0,0,0, , ,0,,,
LFAQ,,Z,150.3645,150.3645,100,,2,1,0,0,0, , ,0,,,
LFAR,,Z,153.3731,153.3731,100,,2,1,0,0,0, , ,0,,,
LFAU,,Z,156.8984,156.8984,100,,2,1,0,0,0, , ,0,,,
LFAV,,Z,159.7436,159.7436,100,,2,1,0,0,0, , ,0,,,
LFAW,,Z,162.9885,162.9885,100,,2,1,0,0,0, , ,0,,,
LFAX,,Z,166.0194,166.0194,100,,2,1,0,0,0, , ,0,,,
LFAZ,,Z,168.3717,168.3717,100,,2,1,0,0,0, , ,0,,,
LFBB,,Z,171.0211,171.0211,100,,2,1,0,0,0, , ,0,,,
LFBD,,Z,173.4081,173.4081,100,,2,1,0,0,0, , ,0,,,
LFBE,,Z,175.7096,175.7096,100,,2,1,0,0,0, , ,0,,,
LFDR,,Z,175.6621,175.6621,100,,2,1,0,0,0, , ,0,,,
LFEQ,,P,51.619,51.619,100,,2,1,0,0,0, , ,0,,,
LFGY,,P,35.173,35.173,100,,1,1,0,0,0, , ,0,,,
LFT,,N,2.22,2.22,100,,2,1,0,0,0, , ,0,,,
LFTpA,,N,21.51,21.51,100,,2,1,0,0,0, , ,0,,,
LGCY,,A,13.22,13.22,100,,2,1,0,0,0, , ,0,,,
LGDX,,P,22.0669,22.0669,100,,2,1,0,0,0, , ,0,,,
LGH,,P,57.8391,57.8391,100,,2,1,0,0,0, , ,0,,,
LGHT,,P,10.3885,10.3885,100,,2,1,0,0,0, , ,0,,,
LGI,,N,17.74,17.74,100,,2,1,0,0,0, , ,0,,,
LGL,,A,6.41,6.41,100,,2,1,0,0,0, , ,0,,,
LGLV,,P,177.97,177.97,100,,1,1,0,0,0, , ,0,,,
LGL.WS,,A,0.36,0.36,100,,0,1,0,0,0, , ,0,,,
LGOV,,P,21.46,21.46,100,,1,1,0,0,0, , ,0,,,
LGPS,,A,1.19,1.19,100,,2,1,0,0,0, , ,0,,,
LH,,N,278.58,278.58,100,,1,1,0,0,0, , ,0,,,
LHX,,N,276.76,276.76,100,,1,1,0,0,0, , ,0,,,
LIAB,,Z,155.8385,155.8385,100,,2,1,0,0,0, , ,0,,,
LIAC,,Z,164.1964,164.1964,100,,2,1,0,0,0, , ,0,,,
LIAE,,Z,171.0428,171.0428,100,,2,1,0,0,0, , ,0,,,
LIAF,,Z,177.8628,177.8628,100,,2,1,0,0,0, , ,0,,,
LIAG,,Z,184.6553,184.6553,100,,2,1,0,0,0, , ,0,,,
LIAJ,,Z,192.8289,192.8289,100,,2,1,0,0,0, , ,0,,,
LIAK,,Z,198.4229,198.4229,100,,2,1,0,0,0, , ,0,,,
LIAM,,Z,204.6151,204.6151,100,,2,1,0,0,0, , ,0,,,
LIAO,,Z,210.0375,210.0375,100,,2,1,0,0,0, , ,0,,,
LIAP,,Z,217.1006,217.1006,100,,2,1,0,0,0, , ,0,,,
LIAQ,,Z,222.145,222.145,100,,2,1,0,0,0, , ,0,,,
LIAT,,Z,228.3345,228.3345,100,,2,1,0,0,0, , ,0,,,
LIAU,,Z,232.7671,232.7671,100,,2,1,0,0,0, , ,0,,,
LIAV,,Z,238.9675,238.9675,100,,2,1,0,0,0, , ,0,,,
LIAW,,Z,242.8101,242.8101,100,,2,1,0,0,0, , ,0,,,
LIAX,,Z,248.8167,248.8167,100,,2,1,0,0,0, , ,0,,,
LIAY,,Z,246.6941,246.6941,100,,2,1,0,0,0, , ,0,,,
LIBD,,Z,251.7751,251.7751,100,,2,1,0,0,0, , ,0,,,
LII,,N,567,567,100,,1,1,0,0,0, , ,0,,,
LIMI,,Z,31.325,31.325,100,,2,1,0,0,0, , ,0,,,
LION,,N,6.45,6.45,100,,2,1,0,0,0, , ,0,,,
LITB,,N,1.19,1.19,100,,2,1,0,0,2, , ,0,,,
LITL,,P,28.8539,28.8539,100,,2,1,0,0,0, , ,0,,,
LIT,,P,46.78,46.78,100,,1,1,0,0,0, , ,0,,,
LJAN,,Z,24.7452,24.7452,100,,2,1,0,0,0, , ,0,,,
LJUL,,Z,24.0144,24.0144,100,,2,1,0,0,0, , ,0,,,
LKOR,,Z,42.469,42.469,100,,2,1,0,0,0, , ,0,,,
LLDR,,P,45.1738,45.1738,100,,2,1,0,0,0, , ,0,,,
LLY,,N,734.17,734.17,100,,1,1,0,0,0, , ,0,,,
LLYX,,P,13.12,13.12,100,,2,2,0,0,0, , ,0,,,
LMBO,,P,28.1114,28.1114,100,,2,2,0,0,0, , ,0,,,
LMND,,N,53.97,53.97,100,,2,1,0,0,0, , ,0,,,
LMND.WS,,A,0.070401,0.070401,100,,0,1,0,0,0, , ,0,,,
LMT,,N,454.47,454.47,100,,1,1,0,0,0, , ,0,,,
LMUB,,P,48.2387,48.2387,100,,2,1,0,0,0, , ,0,,,
L,,N,96.37,96.37,100,,1,1,0,0,0, , ,0,,,
LNC,,N,42.43,42.43,100,,1,1,0,0,0, , ,0,,,
LNCpD,,N,26.89,26.89,100,,2,1,0,0,0, , ,0,,,
LND,,N,3.91,3.91,100,,2,1,0,0,0, , ,0,,,
LNG,,N,241.6,241.6,100,,1,1,0,0,0, , ,0,,,
LNN,,N,140.43,140.43,100,,2,1,0,0,0, , ,0,,,
LOAR,,N,73.42,73.42,100,,1,1,0,0,0, , ,0,,,
LOB,,N,38.63,38.63,100,,2,1,0,0,0, , ,0,,,
LOBpA,,N,25.14,25.14,100,,2,1,0,0,0, , ,0,,,
LOCL,,N,2.4,2.4,100,,2,1,0,0,2, , ,0,,,
LOCT,,Z,23.92,23.92,100,,2,1,0,0,0, , ,0,,,
LODE,,A,2.44,2.44,100,,2,1,0,0,0, , ,0,,,
LODI,,P,25.23,25.23,100,,2,1,0,0,0, , ,0,,,
LOMA,,N,9.39,9.39,100,,2,1,0,0,0, , ,0,,,
LONZ,,P,51.025,51.025,100,,1,1,0,0,0, , ,0,,,
LOPP,,P,32.1935,32.1935,100,,2,1,0,0,0, , ,0,,,
LOUP,,P,65.125,65.125,100,,2,1,0,0,0, , ,0,,,
LOW,,N,258.67,258.67,100,,1,1,0,0,0, , ,0,,,
LOWV,,P,76.7042,76.7042,100,,2,1,0,0,0, , ,0,,,
LPA,,A,6.44,6.44,100,,2,1,0,0,0, , ,0,,,
LPG,,N,32.16,32.16,100,,2,1,0,0,0, , ,0,,,
LPL,,N,4.36,4.36,100,,2,1,0,0,0, , ,0,,,
LPRE,,P,26.5253,26.5253,100,,2,1,0,0,0, , ,0,,,
LPX,,N,96.17,96.17,100,,1,1,0,0,0, , ,0,,,
LQAI,,P,37.9958,37.9958,100,,2,1,0,0,0, , ,0,,,
LQDB,,P,87.09,87.09,100,,2,1,0,0,0, , ,0,,,
LQDH,,P,92.99,92.99,100,,1,1,0,0,0, , ,0,,,
LQDI,,Z,26.7101,26.7101,100,,2,1,0,0,0, , ,0,,,
LQD,,P,110.03,110.03,100,,1,1,0,0,0, , ,0,,,
LQDW,,Z,25.2894,25.2894,100,,2,1,0,0,0, , ,0,,,
LQIG,,P,95.66,95.66,100,,2,1,0,0,0, , ,0,,,
LQPE,,P,18.7706,18.7706,100,,2,1,0,0,0, , ,0,,,
LQTI,,P,20.27,20.27,100,,2,1,0,0,0, , ,0,,,
LRCU,,Z,27.37,27.37,100,,2,2,0,0,0, , ,0,,,
LRGC,,P,74.9384,74.9384,100,,1,1,0,0,0, , ,0,,,
LRGF,,P,67.08,67.08,100,,1,1,0,0,0, , ,0,,,
LRGG,,P,29.88,29.88,100,,1,1,0,0,0, , ,0,,,
LRN,,N,169.81,169.81,100,,2,1,0,0,0, , ,0,,,
LRNZ,,P,43.5388,43.5388,100,,2,1,0,0,0, , ,0,,,
LSAF,,P,44.51,44.51,100,,2,1,0,0,0, , ,0,,,
LSAT,,P,41.81,41.81,100,,2,1,0,0,0, , ,0,,,
LSEQ,,P,27.5481,27.5481,100,,2,1,0,0,0, , ,0,,,
LSF,,A,5.76,5.76,100,,2,1,0,0,0, , ,0,,,
LSGR,,P,42.93,42.93,100,,2,1,0,0,0, , ,0,,,
LSPD,,N,12.21,12.21,100,,2,1,0,0,0, , ,0,,,
LST,,P,38.1414,38.1414,100,,2,1,0,0,0, , ,0,,,
LSVD,,P,27.1756,27.1756,100,,2,1,0,0,0, , ,0,,,
LTC,,N,36.46,36.46,100,,2,1,0,0,0, , ,0,,,
LTH,,N,27.94,27.94,100,,2,1,0,0,0, , ,0,,,
LTL,,P,102.9752,102.9752,100,,2,2,0,0,0, , ,0,,,
LTM,,N,48.71,48.71,100,,2,1,0,0,0, , ,0,,,
LTPZ,,P,51.92,51.92,100,,1,1,0,0,0, , ,0,,,
LTTI,,P,19.2933,19.2933,100,,2,1,0,0,0, , ,0,,,
LUCK,,N,10.67,10.67,100,,2,1,0,0,0, , ,0,,,
LUD,,A,6.47,6.47,100,,2,1,0,0,0, , ,0,,,
LUMN,,N,5.27,5.27,100,,2,1,0,0,0, , ,0,,,
LU,,N,3.02,3.02,100,,2,1,0,0,4, , ,0,,,
LUV,,N,33.19,33.19,100,,1,1,0,0,0, , ,0,,,
LUXE,,N,8.44,8.44,100,,2,1,0,0,0, , ,0,,,
LVDS,,Z,51.3878,51.3878,100,,2,1,0,0,0, , ,0,,,
LVHI,,Z,34.69,34.69,100,,1,1,0,0,0, , ,0,,,
LVS,,N,56.7,56.7,100,,1,1,0,0,0, , ,0,,,
LVWR,,N,3.91,3.91,100,,2,1,0,0,0, , ,0,,,
LVWR.WS,,N,0.0653,0.0653,100,,0,1,0,0,0, , ,0,,,
LW,,N,56.66,56.66,100,,1,1,0,0,0, , ,0,,,
LXFR,,N,13.51,13.51,100,,2,1,0,0,0, , ,0,,,
LXP,,N,9.09,9.09,100,,2,1,0,0,0, , ,0,,,
LXPpC,,N,47.18,47.18,100,,2,1,0,0,0, , ,0,,,
LXU,,N,8.27,8.27,100,,2,1,0,0,0, , ,0,,,
LYB,,N,56.28,56.28,100,,1,1,0,0,0, , ,0,,,
LYG,,N,4.49,4.49,100,,2,1,0,0,0, , ,0,,,
LYLD,,Z,27.557,27.557,100,,2,1,0,0,0, , ,0,,,
LYV,,N,165.57,165.57,100,,1,1,0,0,0, , ,0,,,
LZB,,N,36.86,36.86,100,,2,1,0,0,0, , ,0,,,
LZM,,N,4.55,4.55,100,,2,1,0,0,0, , ,0,,,
LZM.WS,,N,0.4364,0.4364,100,,0,1,0,0,0, , ,0,,,
MAA,,N,144.42,144.42,100,,1,1,0,0,0, , ,0,,,
MAApI,,N,55.5824,55.5824,100,,2,1,0,0,0, , ,0,,,
MAC,,N,18.4,18.4,100,,2,1,0,0,0, , ,0,,,
MADE,,P,28.7797,28.7797,100,,2,1,0,0,0, , ,0,,,
MAG,,A,23.95,23.95,100,,2,1,0,0,0, , ,0,,,
MAGA,,Z,52.6596,52.6596,100,,2,1,0,0,0, , ,0,,,
MAGG,,P,20.38,20.38,100,,2,1,0,0,0, , ,0,,,
MAGN,,N,12.46,12.46,100,,2,1,0,0,0, , ,0,,,
MAGS,,Z,60.34,60.34,100,,1,1,0,0,0, , ,0,,,
MAGX,,Z,49.41,49.41,100,,2,2,0,0,0, , ,0,,,
MAGY,,Z,56.625,56.625,100,,2,1,0,0,0, , ,0,,,
MAIA,,A,1.65,1.65,100,,2,1,0,0,0, , ,0,,,
MAIN,,N,64.73,64.73,100,,2,1,0,0,0, , ,0,,,
MAKX,,P,51.4476,51.4476,100,,2,1,0,0,0, , ,0,,,
MAMB,,Z,23.329,23.329,100,,2,1,0,0,0, , ,0,,,
MA,,N,590.66,590.66,100,,1,1,0,0,0, , ,0,,,
MAN,,N,41.83,41.83,100,,1,1,0,0,0, , ,0,,,
MANU,,N,17.09,17.09,100,,2,1,0,0,0, , ,0,,,
MAPP,,P,25.3183,25.3183,100,,2,1,0,0,0, , ,0,,,
MARB,,P,20.76,20.76,100,,2,1,0,0,0, , ,0,,,
MARM,,Z,32.3948,32.3948,100,,2,1,0,0,0, , ,0,,,
MARO,,P,18.62,18.62,100,,1,1,0,0,0, , ,0,,,
MART,,P,37.0386,37.0386,100,,2,1,0,0,0, , ,0,,,
MARU,,Z,26.603,26.603,100,,2,1,0,0,0, , ,0,,,
MARW,,P,33.2337,33.2337,100,,2,1,0,0,0, , ,0,,,
MARZ,,Z,33.9195,33.9195,100,,2,1,0,0,0, , ,0,,,
MAS,,N,74.54,74.54,100,,1,1,0,0,0, , ,0,,,
MATV,,N,12.32,12.32,100,,2,1,0,0,0, , ,0,,,
MATX,,N,105.31,105.31,100,,2,1,0,0,0, , ,0,,,
MAVF,,P,114.0102,114.0102,100,,2,1,0,0,0, , ,0,,,
MAXJ,,Z,27.81,27.81,100,,2,1,0,0,0, , ,0,,,
MAX,,N,10.37,10.37,100,,2,1,0,0,0, , ,0,,,
MAYM,,Z,31.5898,31.5898,100,,2,1,0,0,0, , ,0,,,
MAYP,,Z,29.936,29.936,100,,2,1,0,0,0, , ,0,,,
MAYT,,P,35.7138,35.7138,100,,2,1,0,0,0, , ,0,,,
MAYU,,Z,30.0484,30.0484,100,,2,1,0,0,0, , ,0,,,
MAYW,,P,32.6938,32.6938,100,,2,1,0,0,0, , ,0,,,
MAYZ,,Z,32.6776,32.6776,100,,2,1,0,0,0, , ,0,,,
MBBB,,Z,21.735,21.735,100,,2,1,0,0,0, , ,0,,,
MBCC,,Z,36.81,36.81,100,,2,1,0,0,0, , ,0,,,
MBC,,N,13.08,13.08,100,,2,1,0,0,0, , ,0,,,
MBI,,N,8.13,8.13,100,,2,1,0,0,0, , ,0,,,
MBND,,Z,26.89,26.89,100,,2,1,0,0,0, , ,0,,,
