exchange|confidence_score|al_symbol|lot|halt_reason|sic_code|status|primary_listing|currency|share_class_figi|share_class_shares_outstanding|locale|margin_requirement_short|sector|name|scalerevenue|earnings_announcement|location|shares_outstanding|figi|type|isin|country|sic_industry|composite_symbol|margin_requirement_long|homepage_url|weighted_shares_outstanding|industry|symbol|scalemarketcap|description|shortable|tradable|short_sale_restricted|composite_figi|sic_description|fama_industry|easy_to_borrow|marginable|maintenance_margin_requirement|branding|cusips|fama_sector|sic_sector|cik|market_capital|null_count
XNYS|7.0||||4412.0|Normal|True|USD||2600000.0|us||Industrials|Diana Shipping Inc||2025-11-12T12:00:00.000+0000|Greece|6977400.0|BBG005ZNWLW2|PRF||USA|Deep Sea Foreign Transportation Of Freight|DSXpB:US||https://www.dianashippinginc.com||Marine Shipping|DSXpB||Diana Shipping Inc provides shipping transportation services. The company, through its subsidiaries, operates a fleet of vessels consisting of dry bulk carriers such as Panamax, Kamsarmax, Post-Panamax, Capesize and Newcastlemax vessels. Using this fleet, the firm provides transportation services for various goods including coal, iron ore, and grains. It also transports minor bulks, including steel products, cement, and fertilizers through its dry bulk carrier vessels. The operation of the vessels is the main source of revenue generation, the services provided by the vessels are similar and all operate under the same economic environment.||||||Transportation||||/ZGlhbmFzaGlwcGluZ2luYy5jb20/images/2025-04-04_logo.svg|Y2066G112||Transportation Communications Electric Gas And Sanitary Service|0001318885|182459010.0|19
XNYS|7.0||||6798|Normal|False|USD||4570645.0|us||Real Estate|AG Mortgage Investment Trust Inc||2025-07-31T12:30:00.000+0000|245 PARK AVENUE, 26TH FLOOR, NEW YORK, NY, 10167|9650608.0|BBG00Q79QCZ2|PRF||USA|Real Estate Investment Trusts|MITTpC:US||https://www.agmit.com||REIT - Mortgage|MITTpC||AG Mortgage Investment Trust Inc is a real estate investment trust (REIT). It focuses on investing in a diversified risk-adjusted portfolio of residential mortgage-related assets in the U.S. mortgage market. Its objective is to provide attractive risk-adjusted returns to its stockholders over the long term through dividends and capital appreciation. It also focuses on investing in residential mortgage-backed securities (RMBS) issued or guaranteed by a government-sponsored enterprise.|||||REAL ESTATE INVESTMENT TRUSTS|Trading|||||001228402||Finance Insurance And Real Estate|0001514281|784339613.0|19
XNYS|7.0||||6798|Normal|False|USD|||us||Real Estate|Vornado Realty Trust||2025-11-03T12:00:00.000+0000|888 SEVENTH AVE, NEW YORK, NY, 10019|192041000.0|BBG00Y92GY36|PRF||USA|Real Estate Investment Trusts|VNOpN:US||https://www.vno.com||REIT - Office|VNOpN||Vornado owns and has an ownership interest in Class A office and retail properties highly concentrated in Manhattan, with additional properties in San Francisco and Chicago. It operates as a real estate investment trust.|||||REAL ESTATE INVESTMENT TRUSTS|Trading||||/dm5vLmNvbQ/images/2025-04-04_logo.svg|929042810||Finance Insurance And Real Estate|0000899689|3366478730.0|19
XNYS|7.0||||6798|Normal|False|USD|||us||Real Estate|Vornado Realty Trust||2025-11-03T12:00:00.000+0000|888 SEVENTH AVE, NEW YORK, NY, 10019|192041000.0|BBG012J36ZR4|PRF||USA|Real Estate Investment Trusts|VNOpO:US||https://www.vno.com||REIT - Office|VNOpO||Vornado owns and has an ownership interest in Class A office and retail properties highly concentrated in Manhattan, with additional properties in San Francisco and Chicago. It operates as a real estate investment trust.|||||REAL ESTATE INVESTMENT TRUSTS|Trading||||/dm5vLmNvbQ/images/2025-04-04_logo.svg|929042794||Finance Insurance And Real Estate|0000899689|2847968030.0|19
XNYS|7.0||||4813|Normal|False|USD|||us||Communication Services|Telephone And Data Systems, Inc.||2025-10-30T12:00:00.000+0000|30 NORTH LASALLE STREET, STE 4000, CHICAGO, IL, 60602|221316089.0|BBG01230NF56|PRF||USA|Telephone Communications (No Radiotelephone)|TDSpV:US||https://www.tdsinc.com||Telecom Services|TDSpV||Telephone and Data Systems Inc is a diversified telecommunications operator that provides mobile, telephone, and broadband services. The company's segments include UScellular Wireless, UScellular Towers, and TDS Telecom. It generates maximum revenue from the UScellular Wireless segment.|||||TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE)|Communication||||/dGRzaW5jLmNvbQ/images/2025-04-04_logo.svg|879433761||Transportation Communications Electric Gas And Sanitary Service|0001051512|4153542889.0|19
XNYS|7.0||||6021|Normal|False|USD|||us||Financial Services|Truist Financial Corporation||2025-10-17T13:30:00.000+0000|214 NORTH TRYON STREET, CHARLOTTE, NC, 28202|1289440000.0|BBG00TZ6QR60|PRF||USA|National Commercial Banks|TFCpO:US||https://www.truist.com||Banks - Regional|TFCpO||Based in Charlotte, North Carolina, Truist is the combination of BB&T and SunTrust. Truist is a regional bank with a presence primarily in the Southeastern United States. In addition to commercial banking, retail banking, and investment banking operations, the company operates several nonbank segments.|||||NATIONAL COMMERCIAL BANKS|Banking||||/dHJ1aXN0LmNvbQ/images/2025-04-04_logo.svg|89832Q745||Finance Insurance And Real Estate|0000092230|28380574400.0|19
XNYS|7.0||||6021|Normal|False|USD|||us||Financial Services|Truist Financial Corporation||2025-10-17T13:30:00.000+0000|214 NORTH TRYON STREET, CHARLOTTE, NC, 28202|1289440000.0|BBG00WDSMTJ5|PRF||USA|National Commercial Banks|TFCpR:US||https://www.truist.com||Banks - Regional|TFCpR||Based in Charlotte, North Carolina, Truist is the combination of BB&T and SunTrust. Truist is a regional bank with a presence primarily in the Southeastern United States. In addition to commercial banking, retail banking, and investment banking operations, the company operates several nonbank segments.|||||NATIONAL COMMERCIAL BANKS|Banking||||/dHJ1aXN0LmNvbQ/images/2025-04-04_logo.svg|89832Q695||Finance Insurance And Real Estate|0000092230|25556700800.0|19
XNYS|7.0||||6331|Normal|False|USD|||us||Financial Services|Allstate Corp (The)||2025-11-05T12:00:00.000+0000|3100 SANDERS ROAD, NORTHBROOK, IL, 60062|2487779121.0|BBG00PWMLPX5|PRF||USA|Fire Marine & Casualty Insurance|ALLpH:US||https://www.allstate.com||Insurance - Property & Casualty|ALLpH||Allstate is one of the largest US property-casualty insurers in the US. Personal auto represents the largest percentage of revenue, but the company offers homeowners insurance and other insurance products. Allstate products are sold in North America primarily by about 6,000 exclusive agents.|||||FIRE, MARINE & CASUALTY INSURANCE|Insurance||||/YWxsc3RhdGUuY29t/images/2025-04-04_logo.svg|020002838||Finance Insurance And Real Estate|0000899051|54880407409.0|19
XNYS|7.0||||6500|Normal|False|USD|||us||Real Estate|Ellington Financial Inc||2025-11-04T21:00:00.000+0000|53 Forest Ave, Greenwich, CT, 06870|58577646.0|BBG013ZC9VV5|PRF|US28852N3070|USA|Real Estate|EFCpB:US||http://www.ellingtonfinancial.com||REIT - Mortgage|EFCpB||Ellington Financial Inc is a specialty finance company. Its primary investment objective is to generate attractive, risk-adjusted total returns for its shareholders by making investments. The company has two reportable segments; The Investment Portfolio Segment is focused on investing in a diverse array of financial assets, including residential and commercial mortgage loans, residential mortgage-backed securities, non-mortgage- and mortgage-related derivatives, debt and equity investments in loan origination companies, and other strategic investments, and The Longbridge Segment is focused on the origination and servicing of reverse mortgage loans. it acquires reverse mortgage loans both through its origination activities and through secondary market purchases.|||||REAL ESTATE|Real Estate|||||28852N307||Finance Insurance And Real Estate|0001411342|2355498162.0|19
XNYS|7.0||||6331|Normal|True|USD|||us||Financial Services|Allstate Corp (The)||2025-11-05T12:00:00.000+0000|3100 SANDERS ROAD, NORTHBROOK, IL, 60062|2084188807.0|BBG003S9CJL5|BND||USA|Fire Marine & Casualty Insurance|ALLpB:US||https://www.allstate.com||Insurance - Property & Casualty|ALLpB||Allstate is one of the largest US property-casualty insurers in the US. Personal auto represents the largest percentage of revenue, but the company offers homeowners insurance and other insurance products. Allstate products are sold in North America primarily by about 6,000 exclusive agents.|||||FIRE, MARINE & CASUALTY INSURANCE|Insurance||||/YWxsc3RhdGUuY29t/images/2025-04-04_logo.svg|020002309||Finance Insurance And Real Estate|0000899051|54772481848.0|19
XNYS|7.0||||6798|Normal|True|USD||4568915.0|us||Real Estate|AG Mortgage Investment Trust Inc||2025-11-03T13:30:00.000+0000|245 PARK AVENUE, 26TH FLOOR, NEW YORK, NY, 10167|10548966.0|BBG003DL5V08|PRF||USA|Real Estate Investment Trusts|MITTpB:US||https://www.agmit.com||REIT - Mortgage|MITTpB||AG Mortgage Investment Trust Inc is a real estate investment trust (REIT). It focuses on investing in a diversified risk-adjusted portfolio of residential mortgage-related assets in the U.S. mortgage market. Its objective is to provide attractive risk-adjusted returns to its stockholders over the long term through dividends and capital appreciation. It also focuses on investing in residential mortgage-backed securities (RMBS) issued or guaranteed by a government-sponsored enterprise.|||||REAL ESTATE INVESTMENT TRUSTS|Trading|||||001228303||Finance Insurance And Real Estate|0001514281|243681115.0|19
XNYS|7.0||||6798|Normal|False|USD|||us||Real Estate|MFA Financial Inc||2025-11-04T13:30:00.000+0000|350 PARK AVENUE, 20TH FL, NEW YORK, NY, 10022|41084420.0|BBG00RZBL156|PRF||USA|Real Estate Investment Trusts|MFApC:US||https://www.mfafinancial.com||REIT - Mortgage|MFApC||MFA Financial Inc is a specialty finance company that invests in and finances residential mortgage assets. Its principal business objective is to deliver shareholder value through the generation of distributable income and through asset performance linked to residential mortgage credit fundamentals. The company selectively invests in residential mortgage assets with a focus on credit analysis, projected prepayment rates, interest rate sensitivity and expected return. The company's reportable segments include mortgage-related assets and Lima One.|||||REAL ESTATE INVESTMENT TRUSTS|Trading||||/bWZhZmluYW5jaWFsLmNvbQ/images/2025-04-04_logo.svg|55272X508||Finance Insurance And Real Estate|0001055160|2523604020.0|19
XNYS|7.0||||6021|Normal|False|USD|||us||Financial Services|Wells Fargo & Co.||2025-10-14T11:00:00.000+0000|420 MONTGOMERY STREET, SAN FRANCISCO, CA, 94104|3203440000.0|BBG011WSPCG8|PRF||USA|National Commercial Banks|WFCpD:US||https://www.wellsfargo.com||Banks - Diversified|WFCpD||Wells Fargo is one of the largest banks in the United States, with approximately $1.9 trillion in balance-sheet assets. The company has four primary segments: consumer banking, commercial banking, corporate and investment banking, and wealth and investment management. It is almost entirely focused on the US.|||||NATIONAL COMMERCIAL BANKS|Banking||||/d2VsbHNmYXJnby5jb20/images/2025-04-04_logo.svg|95002Y400||Finance Insurance And Real Estate|0000072971|58110401600.0|19
XNYS|7.0||||6021|Normal|True|USD|||us||Financial Services|Wells Fargo & Co.||2025-07-15T12:30:00.000+0000|420 MONTGOMERY STREET, SAN FRANCISCO, CA, 94104|8165360265.0|BBG00GGSC2V3|PRF||USA|National Commercial Banks|WFCpY:US||https://www.wellsfargo.com||Banks - Diversified|WFCpY||Wells Fargo is one of the largest banks in the United States, with approximately $1.9 trillion in balance-sheet assets. The company has four primary segments: consumer banking, commercial banking, corporate and investment banking, and wealth and investment management. It is almost entirely focused on the US.|||||NATIONAL COMMERCIAL BANKS|Banking||||/d2VsbHNmYXJnby5jb20/images/2025-04-04_logo.svg|94988U656||Finance Insurance And Real Estate|0000072971|200949516122.0|19
XNYS|7.0||||6411|Normal|False|USD|||us||Financial Services|Equitable Holdings Inc||2025-10-29T12:00:00.000+0000|1345 AVENUE OF THE AMERICAS, NEW YORK, NY, 10105|299536000.0|BBG00YRWN090|PRF||USA|Insurance Agents Brokers & Service|EQHpC:US||https://www.equitable.com||Insurance - Diversified|EQHpC||Equitable Holdings Inc is a financial services company in the U.S. The company provides variable annuities, tax-deferred investment and retirement plans, employee benefits, and protection solutions for individuals, families, and small businesses. Its business segments include Individual Retirement, Group Retirement, Asset Management, Protection Solutions, Wealth Management, and Legacy. It generates the majority of its revenue from the Asset Management segment which provides diversified investment management and related solutions globally to a broad range of clients through three main client channels - Institutional, Retail, and Private Wealth.|||||INSURANCE AGENTS, BROKERS & SERVICE|Insurance||||/ZXF1aXRhYmxlLmNvbQ/images/2025-04-04_logo.svg|29452E408||Finance Insurance And Real Estate|0001333986|5199944960.0|19
XNYS|7.0||||6798|Normal|True|USD|||us||Real Estate|EPR Properties||2025-10-28T10:59:00.000+0000|909 WALNUT STREET, SUITE 200, KANSAS CITY, MO, 64106|76116600.0|BBG000002LY2|PRF||USA|Real Estate Investment Trusts|EPRpC:US||https://www.eprkc.com||REIT - Specialty|EPRpC||EPR Properties is a real estate investment trust that focuses on underwriting experiential property investments on key industry and property cash flow criteria, and the credit metrics of tenants and customers. The company invests in two property segments: Experiential, including theaters, family entertainment centers, ski resorts, and other attractions; and Education, including early childhood education centers and private school properties. The Company's business is focused on Experiential real estate. The majority of revenue comes from the Experiential sector.|||||REAL ESTATE INVESTMENT TRUSTS|Trading||||/ZXBya2MuY29t/images/2025-04-04_logo.svg|26884U208 29380T402||Finance Insurance And Real Estate|0001045450|1827460614.0|19
